年龄分组,发病数,死亡数,发病率(1/10万),死亡率(1/10万),发病数,死亡数,发病率(1/10万),死亡率(1/10万),年份,月份
,新疆,15.0,0.0,0.06135794206771274,0,2018,9,,,
,全    国,15314.0,2.0,1.1024428472704308,0.00014397843114410746,2018,10,,,
,北京市,401.0,0.0,1.8473303542636017,0,2018,10,,,
,天津市,73.0,0.0,0.4688897134781963,0,2018,10,,,
,河北省,2351.0,0.0,3.126529436095108,0,2018,10,,,
,山西省,408.0,0.0,1.102002782016827,0,2018,10,,,
,内蒙古,103.0,0.0,0.4073239374905658,0,2018,10,,,
,辽宁省,110.0,0.0,0.251779699080686,0,2018,10,,,
,吉林省,33.0,0.0,0.12143828412562062,0,2018,10,,,
,黑龙江省,36.0,0.0,0.09501936969851303,0,2018,10,,,
,上海市,40.0,0.0,0.16540341873153191,0,2018,10,,,
,江苏省,117.0,0.0,0.14571617607475892,0,2018,10,,,
,浙江省,448.0,0.0,0.7919394843685552,0,2018,10,,,
,安徽省,863.0,0.0,1.3797403594039777,0,2018,10,,,
,福建省,435.0,0.0,1.1122478482990075,0,2018,10,,,
,江西省,730.0,0.0,1.5793691636089284,0,2018,10,,,
,山东省,555.0,0.0,0.5546766678767613,0,2018,10,,,
,河南省,1542.0,0.0,1.6131181192457085,0,2018,10,,,
,湖北省,827.0,0.0,1.4012198304832375,0,2018,10,,,
,湖南省,1099.0,0.0,1.6020246092554107,0,2018,10,,,
,广东省,3333.0,2.0,2.984152752162855,0.00179067071836955,2018,10,,,
,广    西,380.0,0.0,0.7778915364541059,0,2018,10,,,
,海南省,140.0,0.0,1.396954360104101,0,2018,10,,,
,重庆市,117.0,0.0,0.38046799579638146,0,2018,10,,,
,四川省,165.0,0.0,0.19874729220365323,0,2018,10,,,
,贵州省,85.0,0.0,0.2374302604475879,0,2018,10,,,
,云南省,175.0,0.0,0.36454552692431186,0,2018,10,,,
,陕西省,132.0,0.0,0.3441585179533028,0,2018,10,,,
,甘肃省,475.0,0.0,1.8090345087614397,0,2018,10,,,
,青海省,16.0,0.0,0.26738874998600387,0,2018,10,,,
,宁夏,67.0,0.0,0.9827224197852824,0,2018,10,,,
,新疆,58.0,0.0,0.23725070932848927,0,2018,10,,,
,全    国,29044.0,4.0,2.0908547770747288,0.0002879568622882149,2018,11,,,
,北京市,1193.0,0.0,5.495922974155802,0,2018,11,,,
,天津市,79.0,0.0,0.5074285940380481,0,2018,11,,,
,河北省,3595.0,0.0,4.780890396751134,0,2018,11,,,
,山西省,534.0,0.0,1.4423271705808471,0,2018,11,,,
,内蒙古,178.0,0.0,0.7039190376050555,0,2018,11,,,
,辽宁省,266.0,0.0,0.6088490905042042,0,2018,11,,,
,吉林省,30.0,0.0,0.11039844011420057,0,2018,11,,,
,黑龙江省,40.0,0.0,0.10557707744279227,0,2018,11,,,
,上海市,47.0,0.0,0.19434901700955,0,2018,11,,,
,江苏省,107.0,0.0,0.13326180205127525,0,2018,11,,,
,浙江省,717.0,0.0,1.2674567194023532,0,2018,11,,,
,安徽省,1212.0,0.0,1.9377118373089468,0,2018,11,,,
,福建省,1209.0,0.0,3.0912819507896554,0,2018,11,,,
,江西省,808.0,0.0,1.7481236769808415,0,2018,11,,,
,山东省,721.0,0.0,0.7205799595299908,0,2018,11,,,
,河南省,2017.0,0.0,2.11002545169818,0,2018,11,,,
,湖北省,1155.0,0.0,1.9569636084741708,0,2018,11,,,
,湖南省,1429.0,0.0,2.0830693053921583,0,2018,11,,,
,广东省,7865.0,1.0,7.041812599988256,0.000895335359184775,2018,11,,,
,广    西,1753.0,0.0,3.5885364826422306,0,2018,11,,,
,海南省,353.0,0.0,3.522320636548198,0,2018,11,,,
,重庆市,152.0,0.0,0.4942832082141024,0,2018,11,,,
,四川省,229.0,0.0,0.27583715099779754,0,2018,11,,,
,贵州省,111.0,0.0,0.3100559871727324,0,2018,11,,,
,云南省,428.0,0.0,0.8915742029920314,0,2018,11,,,
,西    藏,5.0,0.0,0.14830238262607925,0,2018,11,,,
,陕西省,251.0,0.0,0.6544226364112047,0,2018,11,,,
,甘肃省,938.0,0.0,3.5723670930910116,0,2018,11,,,
,青海省,23.0,0.0,0.38437132810488056,0,2018,11,,,
,宁夏,75.0,0.0,1.100062410207406,0,2018,11,,,
,新疆,1524.0,3.0,6.233966914079614,0.012271588413542547,2018,11,,,
,全    国,147748.0,28.0,10.636262622339796,0.0020156980360175047,2018,12,,,
,北京市,25865.0,6.0,119.15511125443405,0.027640853181001523,2018,12,,,
,天津市,898.0,2.0,5.767985790457812,0.012846293519950583,2018,12,,,
,河北省,11365.0,0.0,15.113997040076947,0,2018,12,,,
,山西省,794.0,0.0,2.1445838453954917,0,2018,12,,,
,内蒙古,814.0,0.0,3.219045486575928,0,2018,12,,,
,辽宁省,707.0,0.0,1.618256793182227,0,2018,12,,,
,吉林省,573.0,0.0,2.108610206181231,0,2018,12,,,
,黑龙江省,477.0,1.0,1.259006648505298,0.0026394269360698066,2018,12,,,
,上海市,372.0,0.0,1.538251794203247,0,2018,12,,,
,江苏省,624.0,0.0,0.7771529390653809,0,2018,12,,,
,浙江省,2940.0,0.0,5.1971028661686445,0,2018,12,,,
,安徽省,1996.0,0.0,3.191149197416384,0,2018,12,,,
,福建省,5441.0,0.0,13.912047224356092,0,2018,12,,,
,江西省,2213.0,0.0,4.787868437077479,0,2018,12,,,
,山东省,1977.0,1.0,1.9758482385447873,0.000999417419597768,2018,12,,,
,河南省,5702.0,0.0,5.964980230829461,0,2018,12,,,
,湖北省,4928.0,0.0,8.349711396156462,0,2018,12,,,
,湖南省,9727.0,0.0,14.179156846430736,0,2018,12,,,
,广东省,50075.0,2.0,44.8339181111776,0.00179067071836955,2018,12,,,
,广    西,5242.0,8.0,10.730809037085324,0.0163766639253496,2018,12,,,
,海南省,1185.0,0.0,11.824220833738284,0,2018,12,,,
,重庆市,1833.0,1.0,5.960665267476643,0.0032518632119348844,2018,12,,,
,四川省,2196.0,0.0,2.645145779874076,0,2018,12,,,
,贵州省,361.0,1.0,1.0083802826068144,0.002793297181736328,2018,12,,,
,云南省,2786.0,0.0,5.803564788635045,0,2018,12,,,
,西    藏,4.0,0.0,0.11864190610086342,0,2018,12,,,
,陕西省,2785.0,0.0,7.2612232765147615,0,2018,12,,,
,甘肃省,1245.0,0.0,4.7415746598063,0,2018,12,,,
,青海省,339.0,0.0,5.665299140328457,0,2018,12,,,
,宁夏,168.0,0.0,2.464139798864589,0,2018,12,,,
,新疆,2116.0,6.0,8.655560361018678,0.024543176827085095,2018,12,,,
,全    国,619132.0,130.0,44.33336148701186,0.009308737059805568,2019,1,,,
,北京市,105858.0,40.0,491.4025672253826,0.18568367708643,2019,1,,,
,天津市,3625.0,9.0,23.237194382816913,0.057692344674579926,2019,1,,,
,河北省,26057.0,3.0,34.48384289628601,0.003970201047275513,2019,1,,,
,山西省,3146.0,0.0,8.460723337520307,0,2019,1,,,
,内蒙古,1696.0,2.0,6.693029943337345,0.007892723989784606,2019,1,,,
,辽宁省,875.0,0.0,2.0073455541448313,0,2019,1,,,
,吉林省,1243.0,3.0,4.596900631280566,0.011094691789092276,2019,1,,,
,黑龙江省,1112.0,0.0,2.9472593244712004,0,2019,1,,,
,上海市,6276.0,0.0,25.8910955175979,0,2019,1,,,
,江苏省,10213.0,1.0,12.685857185841884,0.0012421283840048842,2019,1,,,
,浙江省,65536.0,1.0,114.23390622908587,0.0017430710789350262,2019,1,,,
,安徽省,14151.0,0.0,22.378084272788012,0,2019,1,,,
,福建省,9460.0,3.0,24.003987402321723,0.007612258161412809,2019,1,,,
,江西省,10117.0,0.0,21.76826427193526,0,2019,1,,,
,山东省,11399.0,2.0,11.345411198200532,0.001990597631055449,2019,1,,,
,河南省,34746.0,6.0,36.174913797749916,0.006246747331678452,2019,1,,,
,湖北省,49983.0,0.0,84.47358647692516,0,2019,1,,,
,湖南省,69062.0,1.0,100.10682535559687,0.001449521087654526,2019,1,,,
,广东省,105224.0,11.0,92.74103286385639,0.00969504449082358,2019,1,,,
,广    西,9884.0,10.0,20.064985461513242,0.02030047092423436,2019,1,,,
,海南省,1788.0,0.0,19.13684276771833,0,2019,1,,,
,重庆市,8713.0,10.0,28.090249881681146,0.03223946962203735,2019,1,,,
,四川省,21997.0,21.0,26.372125934915964,0.025176826141439068,2019,1,,,
,贵州省,1338.0,0.0,3.716668008796781,0,2019,1,,,
,云南省,5614.0,3.0,11.623210785892404,0.006211192083661776,2019,1,,,
,西    藏,32.0,0.0,0.9302252569529251,0,2019,1,,,
,陕西省,35689.0,2.0,92.35352460321289,0.005175461604595976,2019,1,,,
,甘肃省,2112.0,0.0,8.008286149411262,0,2019,1,,,
,青海省,748.0,1.0,12.40023242146865,0.01657785083084044,2019,1,,,
,宁夏,724.0,0.0,10.523254284410715,0,2019,1,,,
,新疆,714.0,1.0,2.8709321776048715,0.004020913414012424,2019,1,,,
,全    国,294191.0,78.0,21.065743572009694,0.005585242235883341,2019,2,,,
,北京市,18384.0,16.0,85.34021798892323,0.074273470834572,2019,2,,,
,天津市,748.0,3.0,4.794874868509531,0.019230781558193306,2019,2,,,
,河北省,11161.0,1.0,14.770471296214,0.0013234003490918377,2019,2,,,
,山西省,2163.0,1.0,5.8170834644171725,0.0026893589756898624,2019,2,,,
,内蒙古,600.0,1.0,2.3678171969353814,0.003946361994892303,2019,2,,,
,辽宁省,339.0,0.0,0.7777030204058261,0,2019,2,,,
,吉林省,294.0,0.0,1.0872797953310431,0,2019,2,,,
,黑龙江省,506.0,0.0,1.341109009156859,0,2019,2,,,
,上海市,4660.0,1.0,19.22442720076581,0.004125413562396096,2019,2,,,
,江苏省,10905.0,2.0,13.545410027573261,0.0024842567680097684,2019,2,,,
,浙江省,68108.0,2.0,118.71708504410675,0.0034861421578700523,2019,2,,,
,安徽省,14628.0,4.0,23.13240172018536,0.006325513185722001,2019,2,,,
,福建省,2400.0,0.0,6.089806529130247,0,2019,2,,,
,江西省,5255.0,0.0,11.306931773156053,0,2019,2,,,
,山东省,6189.0,11.0,6.159904369301087,0.01094828697080497,2019,2,,,
,河南省,18416.0,4.0,19.173349810031727,0.004164498221118968,2019,2,,,
,湖北省,30293.0,3.0,51.196573938048815,0.005070139035887712,2019,2,,,
,湖南省,26946.0,3.0,39.05879522793886,0.004348563262963578,2019,2,,,
,广东省,25336.0,4.0,22.330331565409654,0.003525470723935847,2019,2,,,
,广    西,2438.0,1.0,4.949254811328337,0.0020300470924234358,2019,2,,,
,海南省,1006.0,0.0,10.76714978989074,0,2019,2,,,
,重庆市,4741.0,8.0,15.28473254780791,0.025791575697629885,2019,2,,,
,四川省,16933.0,3.0,20.30091414538037,0.0035966894487770096,2019,2,,,
,贵州省,1488.0,0.0,4.133334825926465,0,2019,2,,,
,云南省,2183.0,2.0,4.519677439544552,0.004140794722441184,2019,2,,,
,西    藏,32.0,0.0,0.9302252569529251,0,2019,2,,,
,陕西省,15564.0,5.0,40.27544220696588,0.012938654011489938,2019,2,,,
,甘肃省,1562.0,0.0,5.922794964668746,0,2019,2,,,
,青海省,199.0,1.0,3.2989923153372476,0.01657785083084044,2019,2,,,
,宁夏,256.0,0.0,3.720929691725335,0,2019,2,,,
,新疆,458.0,2.0,1.8415783436176907,0.008041826828024849,2019,2,,,
,全    国,359667.0,24.0,25.754196400685306,0.0017185360725794894,2019,3,,,
,北京市,30547.0,2.0,141.80198209897944,0.0092841838543215,2019,3,,,
,天津市,1629.0,0.0,10.442314386098964,0,2019,3,,,
,河北省,16218.0,0.0,21.462906861571426,0,2019,3,,,
,山西省,2665.0,0.0,7.167141670213483,0,2019,3,,,
,内蒙古,1416.0,0.0,5.588048584767501,0,2019,3,,,
,辽宁省,619.0,0.0,1.4200535977321722,0,2019,3,,,
,吉林省,887.0,0.0,3.2803305389749498,0,2019,3,,,
,黑龙江省,548.0,0.0,1.4524263577430014,0,2019,3,,,
,上海市,4443.0,0.0,18.329212457725856,0,2019,3,,,
,江苏省,7174.0,1.0,8.91102902685104,0.0012421283840048842,2019,3,,,
,浙江省,69226.0,2.0,120.66583851035612,0.0034861421578700523,2019,3,,,
,安徽省,12389.0,1.0,19.591695714477467,0.0015813782964305002,2019,3,,,
,福建省,2397.0,0.0,6.082194270968834,0,2019,3,,,
,江西省,5074.0,0.0,10.917482743481221,0,2019,3,,,
,山东省,6320.0,4.0,6.290288514135218,0.003981195262110898,2019,3,,,
,河南省,24344.0,2.0,25.34513617373004,0.002082249110559484,2019,3,,,
,湖北省,26950.0,0.0,45.546749005724614,0,2019,3,,,
,湖南省,31324.0,1.0,45.40479854969037,0.001449521087654526,2019,3,,,
,广东省,44895.0,3.0,39.56900203777496,0.002644103042951885,2019,3,,,
,广    西,3277.0,2.0,6.652464321871599,0.0040600941848468715,2019,3,,,
,海南省,1324.0,0.0,14.170682228444669,0,2019,3,,,
,重庆市,2786.0,2.0,8.981916236699607,0.006447893924407471,2019,3,,,
,四川省,28549.0,2.0,34.22729569104495,0.00239779296585134,2019,3,,,
,贵州省,2365.0,1.0,6.569446816744684,0.0027777787808645595,2019,3,,,
,云南省,1960.0,0.0,4.05797882799236,0,2019,3,,,
,西    藏,58.0,0.0,1.686033278227177,0,2019,3,,,
,陕西省,25308.0,1.0,65.49029114455747,0.002587730802297988,2019,3,,,
,甘肃省,3067.0,0.0,11.629457206555085,0,2019,3,,,
,青海省,608.0,0.0,10.079333305150987,0,2019,3,,,
,宁夏,321.0,0.0,4.6656969962649715,0,2019,3,,,
,新疆,979.0,0.0,3.9364742323181643,0,2019,3,,,
,全    国,283164.0,11.0,20.27614785232911,0.0007876623665989327,2019,4,,,
,北京市,43591.0,0.0,202.35342919686425,0,2019,4,,,
,天津市,1728.0,0.0,11.076930177519344,0,2019,4,,,
,河北省,17336.0,2.0,22.9424684518561,0.0026468006981836753,2019,4,,,
,山西省,1517.0,1.0,4.079757566121521,0.0026893589756898624,2019,4,,,
,内蒙古,1869.0,0.0,7.3757505684537135,0,2019,4,,,
,辽宁省,683.0,0.0,1.566876586835337,0,2019,4,,,
,吉林省,1293.0,0.0,4.781812161098771,0,2019,4,,,
,黑龙江省,742.0,0.0,1.9666064916885166,0,2019,4,,,
,上海市,2113.0,0.0,8.716998857342952,0,2019,4,,,
,江苏省,3493.0,0.0,4.3387544453290605,0,2019,4,,,
,浙江省,23911.0,0.0,41.678572568415404,0,2019,4,,,
,安徽省,5047.0,0.0,7.981216262084734,0,2019,4,,,
,福建省,2234.0,0.0,5.668594910865405,0,2019,4,,,
,江西省,2498.0,0.0,5.374826939932221,0,2019,4,,,
,山东省,5076.0,1.0,5.052136787618729,0.0009952988155277245,2019,4,,,
,河南省,32445.0,1.0,33.77928619605123,0.001041124555279742,2019,4,,,
,湖北省,12796.0,0.0,21.625833034406387,0,2019,4,,,
,湖南省,25318.0,1.0,36.69897489723729,0.001449521087654526,2019,4,,,
,广东省,55618.0,3.0,49.019907680965986,0.002644103042951885,2019,4,,,
,广    西,3851.0,1.0,7.817711352922651,0.0020300470924234358,2019,4,,,
,海南省,2251.0,0.0,24.09230037479528,0,2019,4,,,
,重庆市,2922.0,0.0,9.420373023559314,0,2019,4,,,
,四川省,11601.0,0.0,13.908398098420697,0,2019,4,,,
,贵州省,1483.0,0.0,4.119445932022142,0,2019,4,,,
,云南省,2527.0,0.0,5.231894131804436,0,2019,4,,,
,西    藏,21.0,0.0,0.6104603248753572,0,2019,4,,,
,陕西省,15991.0,0.0,41.38040325954712,0,2019,4,,,
,甘肃省,1730.0,0.0,6.5598177265537325,0,2019,4,,,
,青海省,215.0,0.0,3.564237928630695,0,2019,4,,,
,宁夏,112.0,0.0,1.6279067401298344,0,2019,4,,,
,新疆,1152.0,1.0,4.632092252942313,0.004020913414012424,2019,4,,,
,全    国,194337.0,1.0,13.915631030703343,0.00007160566969081207,2019,5,,,
,北京市,8021.0,0.0,37.23421934775637,0,2019,5,,,
,天津市,412.0,0.0,2.6410273339918806,0,2019,5,,,
,河北省,5546.0,0.0,7.339578336063331,0,2019,5,,,
,山西省,609.0,0.0,1.637819616195126,0,2019,5,,,
,内蒙古,741.0,0.0,2.9242542382151964,0,2019,5,,,
,辽宁省,376.0,0.0,0.8625850609810933,0,2019,5,,,
,吉林省,171.0,0.0,0.6323974319782597,0,2019,5,,,
,黑龙江省,349.0,0.0,0.9249941584896123,0,2019,5,,,
,上海市,1454.0,0.0,5.998351319723924,0,2019,5,,,
,江苏省,2144.0,0.0,2.663123255306472,0,2019,5,,,
,浙江省,13831.0,0.0,24.108416092750346,0,2019,5,,,
,安徽省,4269.0,0.0,6.750903947461805,0,2019,5,,,
,福建省,2931.0,0.0,7.437176223700314,0,2019,5,,,
,江西省,2035.0,0.0,4.378612018719803,0,2019,5,,,
,山东省,2508.0,0.0,2.496209429343533,0,2019,5,,,
,河南省,11387.0,1.0,11.855285310970421,0.001041124555279742,2019,5,,,
,湖北省,9638.0,0.0,16.288666675961924,0,2019,5,,,
,湖南省,26661.0,0.0,38.645681717957316,0,2019,5,,,
,广东省,80910.0,0.0,71.31145906841235,0,2019,5,,,
,广    西,5844.0,0.0,11.86359520812256,0,2019,5,,,
,海南省,3644.0,0.0,39.00148492481297,0,2019,5,,,
,重庆市,2389.0,0.0,7.702009292704723,0,2019,5,,,
,四川省,2490.0,0.0,2.985252242484918,0,2019,5,,,
,贵州省,575.0,0.0,1.5972227989971217,0,2019,5,,,
,云南省,2019.0,0.0,4.180132272304375,0,2019,5,,,
,西    藏,18.0,0.0,0.5232517070360204,0,2019,5,,,
,陕西省,1982.0,0.0,5.128882450154612,0,2019,5,,,
,甘肃省,582.0,0.0,2.20682885367299,0,2019,5,,,
,青海省,96.0,0.0,1.591473679760682,0,2019,5,,,
,宁夏,83.0,0.0,1.2063951734890737,0,2019,5,,,
,新疆,622.0,0.0,2.5010081435157283,0,2019,5,,,
,全    国,139495.0,3.0,9.98863289351983,0.00021481700907243618,2019,6,,,
,北京市,1211.0,1.0,5.621573323791668,0.00464209192716075,2019,6,,,
,天津市,66.0,0.0,0.42307719428025276,0,2019,6,,,
,河北省,2724.0,1.0,3.6049425509261654,0.0013234003490918377,2019,6,,,
,山西省,367.0,0.0,0.9869947440781794,0,2019,6,,,
,内蒙古,327.0,0.0,1.290460372329783,0,2019,6,,,
,辽宁省,246.0,0.0,0.5643508643652898,0,2019,6,,,
,吉林省,28.0,0.0,0.10355045669819457,0,2019,6,,,
,黑龙江省,74.0,0.0,0.19613056655653668,0,2019,6,,,
,上海市,540.0,0.0,2.2277233236938923,0,2019,6,,,
,江苏省,953.0,0.0,1.1837483499566548,0,2019,6,,,
,浙江省,6184.0,0.0,10.779151552134202,0,2019,6,,,
,安徽省,2744.0,0.0,4.339302045405293,0,2019,6,,,
,福建省,2450.0,1.0,6.216677498487127,0.002537419387137603,2019,6,,,
,江西省,1658.0,0.0,3.567439177905373,0,2019,6,,,
,山东省,968.0,0.0,0.9634492534308373,0,2019,6,,,
,河南省,3577.0,0.0,3.7241025342356373,0,2019,6,,,
,湖北省,5499.0,0.0,9.293564852782175,0,2019,6,,,
,湖南省,20137.0,0.0,29.18900614209919,0,2019,6,,,
,广东省,74351.0,0.0,65.53056844883854,0,2019,6,,,
,广    西,5331.0,0.0,10.822181049709338,0,2019,6,,,
,海南省,3991.0,0.0,42.71540239707151,0,2019,6,,,
,重庆市,1719.0,0.0,5.541964828028221,0,2019,6,,,
,四川省,1155.0,0.0,1.384725437779149,0,2019,6,,,
,贵州省,394.0,0.0,1.0944448396606365,0,2019,6,,,
,云南省,1380.0,0.0,2.857148358484417,0,2019,6,,,
,西    藏,4.0,0.0,0.11627815711911564,0,2019,6,,,
,陕西省,759.0,0.0,1.9640876789441728,0,2019,6,,,
,甘肃省,390.0,0.0,1.4788028400901478,0,2019,6,,,
,青海省,42.0,0.0,0.6962697348952984,0,2019,6,,,
,宁夏,13.0,0.0,0.1889534609079272,0,2019,6,,,
,新疆,213.0,0.0,0.8564545571846465,0,2019,6,,,
,全    国,82874.0,1.0,5.934248269956359,0.00007160566969081207,2019,7,,,
,北京市,693.0,0.0,3.2169697055224,0,2019,7,,,
,天津市,35.0,0.0,0.22435911817892193,0,2019,7,,,
,河北省,2201.0,0.0,2.9128041683511348,0,2019,7,,,
,山西省,231.0,0.0,0.6212419233843582,0,2019,7,,,
,内蒙古,221.0,0.0,0.8721460008711988,0,2019,7,,,
,辽宁省,159.0,0.0,0.36476336355317507,0,2019,7,,,
,吉林省,13.0,0.0,0.0480769977527332,0,2019,7,,,
,黑龙江省,37.0,0.0,0.09806528327826834,0,2019,7,,,
,上海市,309.0,0.0,1.2747527907803937,0,2019,7,,,
,江苏省,531.0,0.0,0.6595701719065935,0,2019,7,,,
,浙江省,4461.0,0.0,7.775840083129151,0,2019,7,,,
,安徽省,1966.0,0.0,3.1089897307823633,0,2019,7,,,
,福建省,1861.0,0.0,4.722137479463079,0,2019,7,,,
,江西省,1513.0,0.0,3.2554496237459767,0,2019,7,,,
,山东省,728.0,0.0,0.7245775377041834,0,2019,7,,,
,河南省,1981.0,0.0,2.0624677440091688,0,2019,7,,,
,湖北省,3457.0,0.0,5.842490215687939,0,2019,7,,,
,湖南省,13988.0,0.0,20.275900974111508,0,2019,7,,,
,广东省,38925.0,1.0,34.30723698230071,0.0008813676809839618,2019,7,,,
,广    西,3980.0,0.0,8.079587427845276,0,2019,7,,,
,海南省,1651.0,0.0,17.670541056768993,0,2019,7,,,
,重庆市,838.0,0.0,2.7016675543267303,0,2019,7,,,
,四川省,876.0,0.0,1.050233319042887,0,2019,7,,,
,贵州省,262.0,0.0,0.7277780405865146,0,2019,7,,,
,云南省,1009.0,0.0,2.089030937471577,0,2019,7,,,
,西    藏,1.0,0.0,0.02906953927977891,0,2019,7,,,
,陕西省,508.0,0.0,1.3145672475673778,0,2019,7,,,
,甘肃省,290.0,0.0,1.0996226246824174,0,2019,7,,,
,青海省,34.0,0.0,0.5636469282485749,0,2019,7,,,
,宁夏,18.0,0.0,0.2616278689494377,0,2019,7,,,
,新疆,97.0,0.0,0.39002860115920523,0,2019,7,,,
,全    国,48704.0,0.0,3.487482536621311,0,2019,8,,,
,北京市,574.0,0.0,2.6645607661902706,0,2019,8,,,
,天津市,32.0,0.0,0.2051283366207286,0,2019,8,,,
,河北省,2111.0,0.0,2.7936981369328695,0,2019,8,,,
,山西省,242.0,0.0,0.6508248721169466,0,2019,8,,,
,内蒙古,175.0,0.0,0.6906133491061529,0,2019,8,,,
,辽宁省,257.0,0.0,0.5895860656173962,0,2019,8,,,
,吉林省,11.0,0.0,0.04068053656000501,0,2019,8,,,
,黑龙江省,29.0,0.0,0.07686197878566979,0,2019,8,,,
,上海市,375.0,0.0,1.5470300858985362,0,2019,8,,,
,江苏省,429.0,0.0,0.5328730767380954,0,2019,8,,,
,浙江省,4559.0,0.0,7.946661048864783,0,2019,8,,,
,安徽省,1458.0,0.0,2.3056495561956694,0,2019,8,,,
,福建省,1374.0,0.0,3.4864142379270664,0,2019,8,,,
,江西省,1328.0,0.0,2.85739398568054,0,2019,8,,,
,山东省,645.0,0.0,0.6419677360153823,0,2019,8,,,
,河南省,1641.0,0.0,1.7084853952140566,0,2019,8,,,
,湖北省,2196.0,0.0,3.7113417742698047,0,2019,8,,,
,湖南省,8564.0,0.0,12.41369859467336,0,2019,8,,,
,广东省,16165.0,0.0,14.24730856310574,0,2019,8,,,
,广    西,1975.0,0.0,4.009343007536286,0,2019,8,,,
,海南省,726.0,0.0,7.770328774811806,0,2019,8,,,
,重庆市,624.0,0.0,2.0117429044151307,0,2019,8,,,
,四川省,1169.0,0.0,1.401509988540108,0,2019,8,,,
,贵州省,168.0,0.0,0.46666683518524604,0,2019,8,,,
,云南省,1036.0,0.0,2.144931666224533,0,2019,8,,,
,西    藏,1.0,0.0,0.02906953927977891,0,2019,8,,,
,陕西省,504.0,0.0,1.304216324358186,0,2019,8,,,
,甘肃省,236.0,0.0,0.8948653083622432,0,2019,8,,,
,青海省,27.0,0.0,0.44760197243269184,0,2019,8,,,
,宁夏,13.0,0.0,0.1889534609079272,0,2019,8,,,
,新疆,60.0,0.0,0.2412548048407455,0,2019,8,,,
,全    国,45401.0,0.0,3.2509690096325587,0,2019,9,,,
,北京市,576.0,0.0,2.6738449500445918,0,2019,9,,,
,天津市,43.0,0.0,0.27564120233410405,0,2019,9,,,
,河北省,2426.0,0.0,3.210569246896798,0,2019,9,,,
,山西省,338.0,0.0,0.9090033337831736,0,2019,9,,,
,内蒙古,125.0,0.0,0.49329524936153785,0,2019,9,,,
,辽宁省,231.0,0.0,0.5299392262942354,0,2019,9,,,
,吉林省,14.0,0.0,0.051775228349097285,0,2019,9,,,
,黑龙江省,17.0,0.0,0.04505702204677195,0,2019,9,,,
,上海市,578.0,0.0,2.3844890390649436,0,2019,9,,,
,江苏省,530.0,0.0,0.6583280435225887,0,2019,9,,,
,浙江省,5694.0,0.0,9.925046723456038,0,2019,9,,,
,安徽省,1630.0,0.0,2.5776466231817152,0,2019,9,,,
,福建省,1276.0,0.0,3.237747137987581,0,2019,9,,,
,江西省,1024.0,0.0,2.2032917479946335,0,2019,9,,,
,山东省,768.0,0.0,0.7643894903252925,0,2019,9,,,
,河南省,1962.0,0.0,2.0426863774588537,0,2019,9,,,
,湖北省,2060.0,0.0,3.481495471309562,0,2019,9,,,
,湖南省,4754.0,0.0,6.891023250709616,0,2019,9,,,
,广东省,10454.0,0.0,9.213817737006336,0,2019,9,,,
,广    西,1401.0,0.0,2.8440959764852334,0,2019,9,,,
,海南省,796.0,0.0,8.519534028581537,0,2019,9,,,
,重庆市,923.0,0.0,2.9757030461140475,0,2019,9,,,
,四川省,5109.0,0.0,6.125162131267248,0,2019,9,,,
,贵州省,116.0,0.0,0.3222223385802889,0,2019,9,,,
,云南省,1559.0,0.0,3.227749486142903,0,2019,9,,,
,西    藏,1.0,0.0,0.02906953927977891,0,2019,9,,,
,陕西省,515.0,0.0,1.3326813631834638,0,2019,9,,,
,甘肃省,324.0,0.0,1.228543897921046,0,2019,9,,,
,青海省,35.0,0.0,0.5802247790794154,0,2019,9,,,
,宁夏,25.0,0.0,0.36337204020755226,0,2019,9,,,
,新疆,97.0,0.0,0.39002860115920523,0,2019,9,,,
,全    国,52182.0,1.0,3.736527055805955,0.00007160566969081207,2019,10,,,
,北京市,935.0,0.0,4.340355951895301,0,2019,10,,,
,天津市,102.0,0.0,0.6538465729785724,0,2019,10,,,
,河北省,2750.0,0.0,3.6393509600025538,0,2019,10,,,
,山西省,537.0,0.0,1.4441857699454559,0,2019,10,,,
,内蒙古,133.0,0.0,0.5248661453206762,0,2019,10,,,
,辽宁省,220.0,0.0,0.504704025042129,0,2019,10,,,
,吉林省,17.0,0.0,0.06286992013818957,0,2019,10,,,
,黑龙江省,29.0,0.0,0.07686197878566979,0,2019,10,,,
,上海市,282.0,0.0,1.163366624595699,0,2019,10,,,
,江苏省,570.0,0.0,0.708013178882784,0,2019,10,,,
,浙江省,2684.0,0.0,4.678402775861611,0,2019,10,,,
,安徽省,1586.0,0.0,2.5080659781387733,0,2019,10,,,
,福建省,1045.0,0.0,2.651603259558795,0,2019,10,,,
,江西省,905.0,0.0,1.9472451483741633,0,2019,10,,,
,山东省,928.0,0.0,0.9236373008097284,0,2019,10,,,
,河南省,2162.0,1.0,2.250911288514802,0.001041124555279742,2019,10,,,
,湖北省,1984.0,0.0,3.3530519490670736,0,2019,10,,,
,湖南省,4864.0,0.0,7.050470570351615,0,2019,10,,,
,广东省,6256.0,0.0,5.513836212235664,0,2019,10,,,
,广    西,1397.0,0.0,2.83597578811554,0,2019,10,,,
,海南省,479.0,0.0,5.126704522224317,0,2019,10,,,
,重庆市,1823.0,0.0,5.87725531209741,0,2019,10,,,
